trans_date,wh_name,prod_name,category,waste_kg,co2_kg
20251107,Atlanta South,Compostable Packaging,Packaging,19.24,13.4308
20251108,Seattle Hub,Organic Cotton T-Shirt,Apparel,2.43,5.2062
20251108,Seattle Hub,Recycled Plastic Bottle,Beverage,18.86,6.5622
20251108,Seattle Hub,Bamboo Cutting Board,Kitchen,12.14,13.0325
20251108,Seattle Hub,Solar Phone Charger,Electronics,19.01,146.6731
20251108,Seattle Hub,Compostable Packaging,Packaging,1.78,1.1557
20251108,Portland DC,Organic Cotton T-Shirt,Apparel,0.86,2.1965
20251108,Portland DC,Recycled Plastic Bottle,Beverage,15.38,4.8937
20251108,Portland DC,Bamboo Cutting Board,Kitchen,9.2,12.5692
20251108,Portland DC,Solar Phone Charger,Electronics,3.28,28.331
20251108,Portland DC,Compostable Packaging,Packaging,19.08,18.0808
20251108,Chicago Center,Organic Cotton T-Shirt,Apparel,16.35,48.4142
20251108,Chicago Center,Recycled Plastic Bottle,Beverage,3.76,0.9296
20251108,Chicago Center,Bamboo Cutting Board,Kitchen,5.39,6.9337
20251108,Chicago Center,Solar Phone Charger,Electronics,4.65,44.9112
20251108,Chicago Center,Compostable Packaging,Packaging,10.91,7.2266
20251108,Atlanta South,Organic Cotton T-Shirt,Apparel,16.69,45.4815
20251108,Atlanta South,Recycled Plastic Bottle,Beverage,4.61,1.3857
20251108,Atlanta South,Bamboo Cutting Board,Kitchen,18.94,23.9569
20251108,Atlanta South,Solar Phone Charger,Electronics,5.82,52.6811
20251108,Atlanta South,Compostable Packaging,Packaging,19.2,14.306
20251109,Seattle Hub,Organic Cotton T-Shirt,Apparel,-18.48,
20251109,Seattle Hub,Recycled Plastic Bottle,Beverage,3.88,1.19
20251109,Seattle Hub,Bamboo Cutting Board,Kitchen,8.16,8.1514
20251109,Seattle Hub,Solar Phone Charger,Electronics,11.0,108.1822
20251109,Seattle Hub,Compostable Packaging,Packaging,2.91,2.7676
20251109,Portland DC,Organic Cotton T-Shirt,Apparel,8.04,22.8267
20251109,Portland DC,Recycled Plastic Bottle,Beverage,2.93,
20251109,Portland DC,Bamboo Cutting Board,Kitchen,14.99,19.8474
20251109,Portland DC,Solar Phone Charger,Electronics,4.23,40.5038
20251109,Portland DC,Compostable Packaging,Packaging,4.81,4.587
20251109,Chicago Center,Organic Cotton T-Shirt,Apparel,10.11,
20251109,Chicago Center,Recycled Plastic Bottle,Beverage,19.69,6.2341
20251109,Chicago Center,Bamboo Cutting Board,Kitchen,10.26,10.6892
20251109,Chicago Center,Solar Phone Charger,Electronics,13.61,120.45
20251109,Chicago Center,Compostable Packaging,Packaging,15.05,10.2457
20251109,Atlanta South,Organic Cotton T-Shirt,Apparel,17.68,48.2469
20251109,Atlanta South,Recycled Plastic Bottle,Beverage,0.95,0.3386
20251109,Atlanta South,Bamboo Cutting Board,Kitchen,-13.77,19.0562
20251109,Atlanta South,Solar Phone Charger,Electronics,13.63,122.8077
20251109,Atlanta South,Compostable Packaging,Packaging,16.96,13.0626
20251110,Seattle Hub,Organic Cotton T-Shirt,Apparel,10.16,25.5753
20251110,Seattle Hub,Recycled Plastic Bottle,Beverage,1.42,0.4973
20251110,Seattle Hub,Bamboo Cutting Board,Kitchen,8.14,9.1222
20251110,Seattle Hub,Solar Phone Charger,Electronics,19.81,149.9049
20251110,Seattle Hub,Compostable Packaging,Packaging,18.38,12.9212
20251110,Portland DC,Organic Cotton T-Shirt,Apparel,12.69,25.7337
20251110,Portland DC,Recycled Plastic Bottle,Beverage,16.05,5.6529
20251110,Portland DC,Bamboo Cutting Board,Kitchen,9.73,13.8188
20251110,Portland DC,Solar Phone Charger,Electronics,10.63,80.8404
20251110,Portland DC,Compostable Packaging,Packaging,9.05,6.0691
20251110,Chicago Center,Organic Cotton T-Shirt,Apparel,19.5,56.8759
20251110,Chicago Center,Recycled Plastic Bottle,Beverage,14.02,4.6815
20251110,Chicago Center,Bamboo Cutting Board,Kitchen,1.57,1.9675
20251110,Chicago Center,Solar Phone Charger,Electronics,1.59,11.0942
20251110,Chicago Center,Compostable Packaging,Packaging,12.54,9.6753
20251110,Atlanta South,Organic Cotton T-Shirt,Apparel,12.67,31.0847
20251110,Atlanta South,Recycled Plastic Bottle,Beverage,12.59,3.1746
20251110,Atlanta South,Bamboo Cutting Board,Kitchen,1.01,1.2203
20251110,Atlanta South,Solar Phone Charger,Electronics,0.74,6.8267
20251110,Atlanta South,Compostable Packaging,Packaging,18.14,12.3409
20251111,Seattle Hub,Organic Cotton T-Shirt,Apparel,9.89,25.9202
20251111,Seattle Hub,Recycled Plastic Bottle,Beverage,1.36,0.3472
20251111,Seattle Hub,Bamboo Cutting Board,Kitchen,13.21,14.95
20251111,Seattle Hub,Solar Phone Charger,Electronics,3.34,28.0439
20251111,Seattle Hub,Compostable Packaging,Packaging,19.42,15.6459
20251111,Portland DC,Organic Cotton T-Shirt,Apparel,5.13,14.4624
20251111,Portland DC,Recycled Plastic Bottle,Beverage,7.2,2.5717
20251111,Portland DC,Bamboo Cutting Board,Kitchen,1.83,1.9231
20251111,Portland DC,Solar Phone Charger,Electronics,9.61,87.9719
20251111,Portland DC,Compostable Packaging,Packaging,7.05,5.188
20251111,Chicago Center,Organic Cotton T-Shirt,Apparel,17.58,51.1673
20251111,Chicago Center,Recycled Plastic Bottle,Beverage,12.96,4.1885
20251111,Chicago Center,Bamboo Cutting Board,Kitchen,9.87,13.1153
20251111,Chicago Center,Solar Phone Charger,Electronics,7.83,
20251111,Chicago Center,Compostable Packaging,Packaging,0.69,0.5206
20251111,Atlanta South,Organic Cotton T-Shirt,Apparel,9.09,23.9188
20251111,Atlanta South,Recycled Plastic Bottle,Beverage,19.52,5.1512
20251111,Atlanta South,Bamboo Cutting Board,Kitchen,5.61,5.8549
20251111,Atlanta South,Solar Phone Charger,Electronics,4.32,31.9622
20251111,Atlanta South,Compostable Packaging,Packaging,16.71,11.4283
20251112,Seattle Hub,Organic Cotton T-Shirt,Apparel,7.1,15.6927
20251112,Seattle Hub,Recycled Plastic Bottle,Beverage,7.76,2.022
20251112,Seattle Hub,Bamboo Cutting Board,Kitchen,12.65,14.7775
20251112,Seattle Hub,Solar Phone Charger,Electronics,17.71,128.3037
20251112,Seattle Hub,Compostable Packaging,Packaging,14.04,10.4141
20251112,Portland DC,Organic Cotton T-Shirt,Apparel,18.46,51.0065
20251112,Portland DC,Recycled Plastic Bottle,Beverage,6.24,1.6088
20251112,Portland DC,Bamboo Cutting Board,Kitchen,5.96,6.0834
20251112,Portland DC,Solar Phone Charger,Electronics,10.04,93.0991
20251112,Portland DC,Compostable Packaging,Packaging,12.49,8.6628
20251112,Chicago Center,Organic Cotton T-Shirt,Apparel,15.15,35.9701
20251112,Chicago Center,Recycled Plastic Bottle,Beverage,14.39,4.361
20251112,Chicago Center,Bamboo Cutting Board,Kitchen,9.74,12.0676
20251112,Chicago Center,Solar Phone Charger,Electronics,13.17,98.834
20251112,Chicago Center,Compostable Packaging,Packaging,5.07,3.5994
20251112,Atlanta South,Organic Cotton T-Shirt,Apparel,3.57,10.1475
20251112,Atlanta South,Recycled Plastic Bottle,Beverage,15.16,4.1752
20251112,Atlanta South,Bamboo Cutting Board,Kitchen,1.3,1.5677
20251112,Atlanta South,Solar Phone Charger,Electronics,8.93,71.8824
20251112,Atlanta South,Compostable Packaging,Packaging,0.98,0.7657
20251113,Seattle Hub,Organic Cotton T-Shirt,Apparel,18.08,41.4849
20251113,Seattle Hub,Recycled Plastic Bottle,Beverage,2.02,0.5518
20251113,Seattle Hub,Bamboo Cutting Board,Kitchen,7.52,9.1901
20251113,Seattle Hub,Solar Phone Charger,Electronics,5.38,50.2154
20251113,Seattle Hub,Compostable Packaging,Packaging,4.22,3.5165
20251113,Portland DC,Organic Cotton T-Shirt,Apparel,14.47,36.799
20251113,Portland DC,Recycled Plastic Bottle,Beverage,6.0,1.6896
20251113,Portland DC,Bamboo Cutting Board,Kitchen,-16.53,21.8815
20251113,Portland DC,Solar Phone Charger,Electronics,19.79,198.5939
20251113,Portland DC,Compostable Packaging,Packaging,14.61,10.3316
20251113,Chicago Center,Organic Cotton T-Shirt,Apparel,11.28,27.8474
20251113,Chicago Center,Recycled Plastic Bottle,Beverage,2.17,0.741
20251113,Chicago Center,Bamboo Cutting Board,Kitchen,8.64,10.1137
20251113,Chicago Center,Solar Phone Charger,Electronics,3.21,31.3641
20251113,Chicago Center,Compostable Packaging,Packaging,10.25,8.721
20251113,Atlanta South,Organic Cotton T-Shirt,Apparel,8.8,24.2231
20251113,Atlanta South,Recycled Plastic Bottle,Beverage,6.34,1.9682
20251113,Atlanta South,Bamboo Cutting Board,Kitchen,3.21,4.5873
20251113,Atlanta South,Solar Phone Charger,Electronics,16.08,159.3007
20251113,Atlanta South,Compostable Packaging,Packaging,7.94,7.492
20251114,Seattle Hub,Organic Cotton T-Shirt,Apparel,9.76,22.7295
20251114,Seattle Hub,Recycled Plastic Bottle,Beverage,6.44,1.6781
20251114,Seattle Hub,Bamboo Cutting Board,Kitchen,16.62,20.7686
20251114,Seattle Hub,Solar Phone Charger,Electronics,18.27,148.207
20251114,Seattle Hub,Compostable Packaging,Packaging,10.73,8.4283
20251114,Portland DC,Organic Cotton T-Shirt,Apparel,6.87,19.9904
20251114,Portland DC,Recycled Plastic Bottle,Beverage,3.02,0.8764
20251114,Portland DC,Bamboo Cutting Board,Kitchen,18.12,19.1911
20251114,Portland DC,Solar Phone Charger,Electronics,16.45,149.0419
20251114,Portland DC,Compostable Packaging,Packaging,6.55,4.6174
20251114,Chicago Center,Organic Cotton T-Shirt,Apparel,4.43,13.2505
20251114,Chicago Center,Recycled Plastic Bottle,Beverage,12.29,3.3136
20251114,Chicago Center,Bamboo Cutting Board,Kitchen,10.07,11.9037
20251114,Chicago Center,Solar Phone Charger,Electronics,13.1,130.0076
20251114,Chicago Center,Compostable Packaging,Packaging,15.95,12.2041
20251114,Atlanta South,Organic Cotton T-Shirt,Apparel,8.59,18.7226
20251114,Atlanta South,Recycled Plastic Bottle,Beverage,8.0,2.5527
20251114,Atlanta South,Bamboo Cutting Board,Kitchen,14.12,13.8511
20251114,Atlanta South,Solar Phone Charger,Electronics,17.71,152.8073
20251114,Atlanta South,Compostable Packaging,Packaging,14.67,13.6243
20251115,Seattle Hub,Organic Cotton T-Shirt,Apparel,15.36,32.5821
20251115,Seattle Hub,Recycled Plastic Bottle,Beverage,10.34,3.4488
20251115,Seattle Hub,Bamboo Cutting Board,Kitchen,4.54,4.4557
20251115,Seattle Hub,Solar Phone Charger,Electronics,13.67,114.4244
20251115,Seattle Hub,Compostable Packaging,Packaging,4.29,2.7975
20251115,Portland DC,Organic Cotton T-Shirt,Apparel,3.16,8.4381
20251115,Portland DC,Recycled Plastic Bottle,Beverage,2.11,0.6728
20251115,Portland DC,Bamboo Cutting Board,Kitchen,9.68,10.5898
20251115,Portland DC,Solar Phone Charger,Electronics,12.34,91.3481
20251115,Portland DC,Compostable Packaging,Packaging,-3.78,3.2313
20251115,Chicago Center,Organic Cotton T-Shirt,Apparel,9.09,19.7975
20251115,Chicago Center,Recycled Plastic Bottle,Beverage,10.88,3.1884
20251115,Chicago Center,Bamboo Cutting Board,Kitchen,10.7,13.6748
20251115,Chicago Center,Solar Phone Charger,Electronics,13.96,116.0014
20251115,Chicago Center,Compostable Packaging,Packaging,7.86,5.5378
20251115,Atlanta South,Organic Cotton T-Shirt,Apparel,4.4,8.8706
20251115,Atlanta South,Recycled Plastic Bottle,Beverage,16.5,5.3063
20251115,Atlanta South,Bamboo Cutting Board,Kitchen,2.38,3.2391
20251115,Atlanta South,Solar Phone Charger,Electronics,1.36,11.6178
20251115,Atlanta South,Compostable Packaging,Packaging,12.72,10.6835
20251116,Seattle Hub,Organic Cotton T-Shirt,Apparel,8.84,19.7345
20251116,Seattle Hub,Recycled Plastic Bottle,Beverage,-0.79,0.2516
20251116,Seattle Hub,Bamboo Cutting Board,Kitchen,4.79,6.1112
20251116,Seattle Hub,Solar Phone Charger,Electronics,1.36,13.3424
20251116,Seattle Hub,Compostable Packaging,Packaging,10.24,9.7992
20251116,Portland DC,Organic Cotton T-Shirt,Apparel,18.48,47.4789
20251116,Portland DC,Recycled Plastic Bottle,Beverage,6.82,2.1531
20251116,Portland DC,Bamboo Cutting Board,Kitchen,15.54,15.91
20251116,Portland DC,Solar Phone Charger,Electronics,13.91,140.8426
20251116,Portland DC,Compostable Packaging,Packaging,0.84,0.7828
20251116,Chicago Center,Organic Cotton T-Shirt,Apparel,14.97,37.4762
20251116,Chicago Center,Recycled Plastic Bottle,Beverage,0.91,0.3013
20251116,Chicago Center,Bamboo Cutting Board,Kitchen,8.86,9.5414
20251116,Chicago Center,Solar Phone Charger,Electronics,10.23,76.5904
20251116,Chicago Center,Compostable Packaging,Packaging,5.14,4.4826
20251116,Atlanta South,Organic Cotton T-Shirt,Apparel,17.61,37.5844
20251116,Atlanta South,Recycled Plastic Bottle,Beverage,1.27,0.4255
20251116,Atlanta South,Bamboo Cutting Board,Kitchen,15.14,16.1987
20251116,Atlanta South,Solar Phone Charger,Electronics,4.51,31.4972
20251116,Atlanta South,Compostable Packaging,Packaging,16.13,13.9171
20251117,Seattle Hub,Organic Cotton T-Shirt,Apparel,10.67,23.2984
20251117,Seattle Hub,Recycled Plastic Bottle,Beverage,10.09,3.5763
20251117,Seattle Hub,Bamboo Cutting Board,Kitchen,18.8,19.1811
20251117,Seattle Hub,Solar Phone Charger,Electronics,16.01,119.9929
20251117,Seattle Hub,Compostable Packaging,Packaging,9.61,6.6552
20251117,Portland DC,Organic Cotton T-Shirt,Apparel,12.31,28.3512
20251117,Portland DC,Recycled Plastic Bottle,Beverage,4.43,1.5217
20251117,Portland DC,Bamboo Cutting Board,Kitchen,7.51,8.5712
20251117,Portland DC,Solar Phone Charger,Electronics,12.38,102.428
20251117,Portland DC,Compostable Packaging,Packaging,9.9,8.7498
20251117,Chicago Center,Organic Cotton T-Shirt,Apparel,18.18,41.8182
20251117,Chicago Center,Recycled Plastic Bottle,Beverage,3.93,1.1226
20251117,Chicago Center,Bamboo Cutting Board,Kitchen,11.46,13.6466
20251117,Chicago Center,Solar Phone Charger,Electronics,-4.32,42.8321
20251117,Chicago Center,Compostable Packaging,Packaging,14.74,11.1989
20251117,Atlanta South,Organic Cotton T-Shirt,Apparel,8.2,22.486
20251117,Atlanta South,Recycled Plastic Bottle,Beverage,19.76,4.9113
20251117,Atlanta South,Bamboo Cutting Board,Kitchen,2.93,4.1237
20251117,Atlanta South,Solar Phone Charger,Electronics,19.16,180.5316
20251117,Atlanta South,Compostable Packaging,Packaging,14.33,12.083
20251118,Seattle Hub,Organic Cotton T-Shirt,Apparel,8.01,19.4166
20251118,Seattle Hub,Recycled Plastic Bottle,Beverage,18.47,5.2338
20251118,Seattle Hub,Bamboo Cutting Board,Kitchen,13.48,13.8977
20251118,Seattle Hub,Solar Phone Charger,Electronics,3.37,25.7509
20251118,Seattle Hub,Compostable Packaging,Packaging,3.65,2.4723
20251118,Portland DC,Organic Cotton T-Shirt,Apparel,7.99,21.6215
20251118,Portland DC,Recycled Plastic Bottle,Beverage,18.24,6.295
20251118,Portland DC,Bamboo Cutting Board,Kitchen,13.99,16.7923
20251118,Portland DC,Solar Phone Charger,Electronics,11.93,110.8938
20251118,Portland DC,Compostable Packaging,Packaging,17.45,11.7782
20251118,Chicago Center,Organic Cotton T-Shirt,Apparel,16.38,37.1666
20251118,Chicago Center,Recycled Plastic Bottle,Beverage,14.13,3.4021
20251118,Chicago Center,Bamboo Cutting Board,Kitchen,2.39,3.182
20251118,Chicago Center,Solar Phone Charger,Electronics,6.12,50.5832
20251118,Chicago Center,Compostable Packaging,Packaging,3.12,2.4825
20251118,Atlanta South,Organic Cotton T-Shirt,Apparel,11.56,25.5773
20251118,Atlanta South,Recycled Plastic Bottle,Beverage,16.28,4.2821
20251118,Atlanta South,Bamboo Cutting Board,Kitchen,9.09,12.7099
20251118,Atlanta South,Solar Phone Charger,Electronics,2.06,14.6083
20251118,Atlanta South,Compostable Packaging,Packaging,1.08,0.7723
20251119,Seattle Hub,Organic Cotton T-Shirt,Apparel,0.69,1.5636
20251119,Seattle Hub,Recycled Plastic Bottle,Beverage,15.89,3.8934
20251119,Seattle Hub,Bamboo Cutting Board,Kitchen,7.83,9.4714
20251119,Seattle Hub,Solar Phone Charger,Electronics,9.98,93.5475
20251119,Seattle Hub,Compostable Packaging,Packaging,13.8,10.347
20251119,Portland DC,Organic Cotton T-Shirt,Apparel,7.54,18.0845
20251119,Portland DC,Recycled Plastic Bottle,Beverage,-17.53,5.9033
20251119,Portland DC,Bamboo Cutting Board,Kitchen,8.34,11.3508
20251119,Portland DC,Solar Phone Charger,Electronics,2.9,24.952
20251119,Portland DC,Compostable Packaging,Packaging,5.35,4.1977
20251119,Chicago Center,Organic Cotton T-Shirt,Apparel,-10.54,28.0388
20251119,Chicago Center,Recycled Plastic Bottle,Beverage,18.87,5.2584
20251119,Chicago Center,Bamboo Cutting Board,Kitchen,19.41,25.489
20251119,Chicago Center,Solar Phone Charger,Electronics,9.95,92.6673
20251119,Chicago Center,Compostable Packaging,Packaging,18.81,17.7053
20251119,Atlanta South,Organic Cotton T-Shirt,Apparel,14.14,29.7004
20251119,Atlanta South,Recycled Plastic Bottle,Beverage,14.38,4.9522
20251119,Atlanta South,Bamboo Cutting Board,Kitchen,14.47,14.1117
20251119,Atlanta South,Solar Phone Charger,Electronics,16.73,170.4358
20251119,Atlanta South,Compostable Packaging,Packaging,17.98,17.0022
20251120,Seattle Hub,Organic Cotton T-Shirt,Apparel,5.25,11.3948
20251120,Seattle Hub,Recycled Plastic Bottle,Beverage,2.56,0.9196
20251120,Seattle Hub,Bamboo Cutting Board,Kitchen,6.87,7.8598
20251120,Seattle Hub,Solar Phone Charger,Electronics,13.49,135.3737
20251120,Seattle Hub,Compostable Packaging,Packaging,18.49,15.5822
20251120,Portland DC,Organic Cotton T-Shirt,Apparel,6.99,15.5444
20251120,Portland DC,Recycled Plastic Bottle,Beverage,1.76,0.4949
20251120,Portland DC,Bamboo Cutting Board,Kitchen,14.64,18.6496
20251120,Portland DC,Solar Phone Charger,Electronics,9.02,68.4929
20251120,Portland DC,Compostable Packaging,Packaging,2.67,1.9995
20251120,Chicago Center,Organic Cotton T-Shirt,Apparel,18.87,48.5495
20251120,Chicago Center,Recycled Plastic Bottle,Beverage,7.91,2.5979
20251120,Chicago Center,Bamboo Cutting Board,Kitchen,4.2,4.8145
20251120,Chicago Center,Solar Phone Charger,Electronics,16.05,160.1043
20251120,Chicago Center,Compostable Packaging,Packaging,-12.02,8.1028
20251120,Atlanta South,Organic Cotton T-Shirt,Apparel,6.66,18.7555
20251120,Atlanta South,Recycled Plastic Bottle,Beverage,13.76,3.5458
20251120,Atlanta South,Bamboo Cutting Board,Kitchen,17.06,23.1559
20251120,Atlanta South,Solar Phone Charger,Electronics,10.3,94.1548
20251120,Atlanta South,Compostable Packaging,Packaging,11.69,9.8423
20251121,Seattle Hub,Organic Cotton T-Shirt,Apparel,19.35,39.838
20251121,Seattle Hub,Recycled Plastic Bottle,Beverage,14.48,4.9488
20251121,Seattle Hub,Bamboo Cutting Board,Kitchen,14.85,20.8363
20251121,Seattle Hub,Solar Phone Charger,Electronics,14.68,114.7528
20251121,Seattle Hub,Compostable Packaging,Packaging,3.6,2.3288
20251121,Portland DC,Organic Cotton T-Shirt,Apparel,9.73,22.849
20251121,Portland DC,Recycled Plastic Bottle,Beverage,14.67,4.0179
20251121,Portland DC,Bamboo Cutting Board,Kitchen,11.19,11.2651
20251121,Portland DC,Solar Phone Charger,Electronics,17.38,121.3823
20251121,Portland DC,Compostable Packaging,Packaging,13.27,10.9436
20251121,Chicago Center,Organic Cotton T-Shirt,Apparel,18.0,39.7758
20251121,Chicago Center,Recycled Plastic Bottle,Beverage,13.2,3.7418
20251121,Chicago Center,Bamboo Cutting Board,Kitchen,15.82,21.7058
20251121,Chicago Center,Solar Phone Charger,Electronics,13.75,101.3644
20251121,Chicago Center,Compostable Packaging,Packaging,9.74,9.1792
20251121,Atlanta South,Organic Cotton T-Shirt,Apparel,7.1,17.2801
20251121,Atlanta South,Recycled Plastic Bottle,Beverage,5.28,1.3425
20251121,Atlanta South,Bamboo Cutting Board,Kitchen,12.13,12.6491
20251121,Atlanta South,Solar Phone Charger,Electronics,19.83,180.0664
20251121,Atlanta South,Compostable Packaging,Packaging,16.45,12.5394
20251122,Seattle Hub,Organic Cotton T-Shirt,Apparel,0.73,1.5451
20251122,Seattle Hub,Recycled Plastic Bottle,Beverage,18.22,4.8646
20251122,Seattle Hub,Bamboo Cutting Board,Kitchen,9.85,12.7359
20251122,Seattle Hub,Solar Phone Charger,Electronics,7.99,81.4968
20251122,Seattle Hub,Compostable Packaging,Packaging,2.94,2.1876
20251122,Portland DC,Organic Cotton T-Shirt,Apparel,10.98,26.4105
20251122,Portland DC,Recycled Plastic Bottle,Beverage,16.44,5.4912
20251122,Portland DC,Bamboo Cutting Board,Kitchen,16.82,20.4987
20251122,Portland DC,Solar Phone Charger,Electronics,15.19,114.0067
20251122,Portland DC,Compostable Packaging,Packaging,-17.31,14.9293
20251122,Chicago Center,Organic Cotton T-Shirt,Apparel,6.63,13.5195
20251122,Chicago Center,Recycled Plastic Bottle,Beverage,2.21,0.5985
20251122,Chicago Center,Bamboo Cutting Board,Kitchen,2.93,3.2327
20251122,Chicago Center,Solar Phone Charger,Electronics,19.55,176.6879
20251122,Chicago Center,Compostable Packaging,Packaging,18.94,17.6043
20251122,Atlanta South,Organic Cotton T-Shirt,Apparel,3.23,8.0441
20251122,Atlanta South,Recycled Plastic Bottle,Beverage,19.94,6.236
20251122,Atlanta South,Bamboo Cutting Board,Kitchen,13.42,13.1714
20251122,Atlanta South,Solar Phone Charger,Electronics,17.19,129.4703
20251122,Atlanta South,Compostable Packaging,Packaging,12.04,8.7744
20251123,Seattle Hub,Organic Cotton T-Shirt,Apparel,11.22,25.3648
20251123,Seattle Hub,Recycled Plastic Bottle,Beverage,9.39,3.3181
20251123,Seattle Hub,Bamboo Cutting Board,Kitchen,3.29,3.4802
20251123,Seattle Hub,Solar Phone Charger,Electronics,12.85,115.585
20251123,Seattle Hub,Compostable Packaging,Packaging,13.13,10.552
20251123,Portland DC,Organic Cotton T-Shirt,Apparel,6.67,18.5945
20251123,Portland DC,Recycled Plastic Bottle,Beverage,5.33,1.452
20251123,Portland DC,Bamboo Cutting Board,Kitchen,8.43,9.4255
20251123,Portland DC,Solar Phone Charger,Electronics,15.67,114.3522
20251123,Portland DC,Compostable Packaging,Packaging,2.41,2.2978
20251123,Chicago Center,Organic Cotton T-Shirt,Apparel,15.76,33.4664
20251123,Chicago Center,Recycled Plastic Bottle,Beverage,11.98,4.0351
20251123,Chicago Center,Bamboo Cutting Board,Kitchen,11.66,12.7719
20251123,Chicago Center,Solar Phone Charger,Electronics,1.44,11.3489
20251123,Chicago Center,Compostable Packaging,Packaging,16.22,13.8989
20251123,Atlanta South,Organic Cotton T-Shirt,Apparel,17.7,42.5269
20251123,Atlanta South,Recycled Plastic Bottle,Beverage,13.89,4.5224
20251123,Atlanta South,Bamboo Cutting Board,Kitchen,11.57,12.5921
20251123,Atlanta South,Solar Phone Charger,Electronics,7.72,72.9046
20251123,Atlanta South,Compostable Packaging,Packaging,9.43,7.3598
20251124,Seattle Hub,Organic Cotton T-Shirt,Apparel,6.09,17.9814
20251124,Seattle Hub,Recycled Plastic Bottle,Beverage,18.51,4.9505
20251124,Seattle Hub,Bamboo Cutting Board,Kitchen,6.46,8.591
20251124,Seattle Hub,Solar Phone Charger,Electronics,2.0,15.2322
20251124,Seattle Hub,Compostable Packaging,Packaging,2.15,1.5727
20251124,Portland DC,Organic Cotton T-Shirt,Apparel,0.71,2.0934
20251124,Portland DC,Recycled Plastic Bottle,Beverage,3.16,0.9472
20251124,Portland DC,Bamboo Cutting Board,Kitchen,-10.88,11.096
20251124,Portland DC,Solar Phone Charger,Electronics,16.71,114.0422
20251124,Portland DC,Compostable Packaging,Packaging,7.23,6.9274
20251124,Chicago Center,Organic Cotton T-Shirt,Apparel,19.98,58.8399
20251124,Chicago Center,Recycled Plastic Bottle,Beverage,9.25,2.4071
20251124,Chicago Center,Bamboo Cutting Board,Kitchen,18.12,18.9157
20251124,Chicago Center,Solar Phone Charger,Electronics,7.39,51.5311
20251124,Chicago Center,Compostable Packaging,Packaging,19.41,14.5215
20251124,Atlanta South,Organic Cotton T-Shirt,Apparel,17.09,48.8399
20251124,Atlanta South,Recycled Plastic Bottle,Beverage,5.66,1.3599
20251124,Atlanta South,Bamboo Cutting Board,Kitchen,18.5,26.0105
20251124,Atlanta South,Solar Phone Charger,Electronics,17.92,178.8489
20251124,Atlanta South,Compostable Packaging,Packaging,1.62,1.0399
20251125,Seattle Hub,Organic Cotton T-Shirt,Apparel,2.59,6.0858
20251125,Seattle Hub,Recycled Plastic Bottle,Beverage,0.67,0.1954
20251125,Seattle Hub,Bamboo Cutting Board,Kitchen,18.02,
20251125,Seattle Hub,Solar Phone Charger,Electronics,15.5,118.5821
20251125,Seattle Hub,Compostable Packaging,Packaging,7.61,7.0431
20251125,Portland DC,Organic Cotton T-Shirt,Apparel,19.79,52.5678
20251125,Portland DC,Recycled Plastic Bottle,Beverage,15.07,3.6273
20251125,Portland DC,Bamboo Cutting Board,Kitchen,2.66,2.9174
20251125,Portland DC,Solar Phone Charger,Electronics,6.96,48.0759
20251125,Portland DC,Compostable Packaging,Packaging,19.21,18.3367
20251125,Chicago Center,Organic Cotton T-Shirt,Apparel,10.16,27.2464
20251125,Chicago Center,Recycled Plastic Bottle,Beverage,15.72,4.5271
20251125,Chicago Center,Bamboo Cutting Board,Kitchen,16.6,16.9831
20251125,Chicago Center,Solar Phone Charger,Electronics,-2.96,23.5912
20251125,Chicago Center,Compostable Packaging,Packaging,1.51,1.3674
20251125,Atlanta South,Organic Cotton T-Shirt,Apparel,0.66,1.6369
20251125,Atlanta South,Recycled Plastic Bottle,Beverage,8.86,2.783
20251125,Atlanta South,Bamboo Cutting Board,Kitchen,5.98,6.071
20251125,Atlanta South,Solar Phone Charger,Electronics,13.49,111.4158
20251125,Atlanta South,Compostable Packaging,Packaging,2.51,2.1931
20251126,Seattle Hub,Organic Cotton T-Shirt,Apparel,17.17,45.1383
20251126,Seattle Hub,Recycled Plastic Bottle,Beverage,8.33,2.273
20251126,Seattle Hub,Bamboo Cutting Board,Kitchen,0.84,0.8869
20251126,Seattle Hub,Solar Phone Charger,Electronics,10.74,98.599
20251126,Seattle Hub,Compostable Packaging,Packaging,8.81,5.8114
20251126,Portland DC,Organic Cotton T-Shirt,Apparel,2.65,6.2635
20251126,Portland DC,Recycled Plastic Bottle,Beverage,5.32,
20251126,Portland DC,Bamboo Cutting Board,Kitchen,13.38,14.9105
20251126,Portland DC,Solar Phone Charger,Electronics,12.33,101.9085
20251126,Portland DC,Compostable Packaging,Packaging,7.02,4.7433
20251126,Chicago Center,Organic Cotton T-Shirt,Apparel,15.52,33.0624
20251126,Chicago Center,Recycled Plastic Bottle,Beverage,14.99,4.6569
20251126,Chicago Center,Bamboo Cutting Board,Kitchen,5.88,7.294
20251126,Chicago Center,Solar Phone Charger,Electronics,12.78,113.0549
20251126,Chicago Center,Compostable Packaging,Packaging,17.74,15.9939
20251126,Atlanta South,Organic Cotton T-Shirt,Apparel,2.42,7.1192
20251126,Atlanta South,Recycled Plastic Bottle,Beverage,9.75,3.2304
20251126,Atlanta South,Bamboo Cutting Board,Kitchen,2.99,3.4706
20251126,Atlanta South,Solar Phone Charger,Electronics,15.31,148.1503
20251126,Atlanta South,Compostable Packaging,Packaging,7.64,6.4295
