date,warehouse_id,warehouse_name,product_id,product_name,units_sold,revenue
2025-11-08,1,Seattle Hub,4,Solar Phone Charger,109,7005.43
2025-11-08,1,Seattle Hub,5,Compostable Packaging,96,9930.24
2025-11-08,2,Portland DC,1,Organic Cotton T-Shirt,23,2747.12
2025-11-08,2,Portland DC,2,Recycled Plastic Bottle,175,9366.0
2025-11-08,2,Portland DC,3,Bamboo Cutting Board,94,1757.8
2025-11-08,2,Portland DC,4,Solar Phone Charger,183,11172.15
2025-11-08,2,Portland DC,5,Compostable Packaging,74,8135.56
2025-11-08,3,Chicago Center,1,Organic Cotton T-Shirt,178,25781.52
2025-11-08,3,Chicago Center,2,Recycled Plastic Bottle,164,21587.32
2025-11-08,3,Chicago Center,3,Bamboo Cutting Board,95,1597.9
2025-11-08,3,Chicago Center,4,Solar Phone Charger,179,4566.29
2025-11-08,3,Chicago Center,5,Compostable Packaging,99,4948.02
2025-11-08,4,Atlanta South,1,Organic Cotton T-Shirt,177,18811.56
2025-11-08,4,Atlanta South,2,Recycled Plastic Bottle,110,2607.0
2025-11-08,4,Atlanta South,3,Bamboo Cutting Board,191,26932.91
2025-11-08,4,Atlanta South,4,Solar Phone Charger,89,7657.56
2025-11-08,4,Atlanta South,5,Compostable Packaging,174,20843.46
2025-11-09,1,Seattle Hub,1,Organic Cotton T-Shirt,42,4291.14
2025-11-09,1,Seattle Hub,2,Recycled Plastic Bottle,199,29768.41
2025-11-09,1,Seattle Hub,3,Bamboo Cutting Board,144,2671.2
2025-11-09,1,Seattle Hub,4,Solar Phone Charger,181,12016.59
2025-11-09,1,Seattle Hub,5,Compostable Packaging,102,779.28
2025-11-09,2,Portland DC,1,Organic Cotton T-Shirt,89,2771.46
2025-11-09,2,Portland DC,2,Recycled Plastic Bottle,64,3491.2
2025-11-09,2,Portland DC,3,Bamboo Cutting Board,134,4400.56
2025-11-09,2,Portland DC,4,Solar Phone Charger,45,1236.15
2025-11-09,2,Portland DC,5,Compostable Packaging,85,10832.4
2025-11-09,3,Chicago Center,1,Organic Cotton T-Shirt,35,2751.7
2025-11-09,3,Chicago Center,2,Recycled Plastic Bottle,148,18661.32
2025-11-09,3,Chicago Center,3,Bamboo Cutting Board,144,1507.68
2025-11-09,3,Chicago Center,4,Solar Phone Charger,96,12679.68
2025-11-09,3,Chicago Center,5,Compostable Packaging,168,4032.0
2025-11-09,4,Atlanta South,1,Organic Cotton T-Shirt,106,2901.22
2025-11-09,4,Atlanta South,2,Recycled Plastic Bottle,56,7030.8
2025-11-09,4,Atlanta South,3,Bamboo Cutting Board,169,20670.39
2025-11-09,4,Atlanta South,4,Solar Phone Charger,52,5697.64
2025-11-09,4,Atlanta South,5,Compostable Packaging,21,1355.97
2025-11-10,1,Seattle Hub,1,Organic Cotton T-Shirt,183,20009.22
2025-11-10,1,Seattle Hub,2,Recycled Plastic Bottle,123,11505.42
2025-11-10,1,Seattle Hub,3,Bamboo Cutting Board,124,4827.32
2025-11-10,1,Seattle Hub,4,Solar Phone Charger,71,3540.77
2025-11-10,1,Seattle Hub,5,Compostable Packaging,130,17690.4
2025-11-10,2,Portland DC,1,Organic Cotton T-Shirt,59,3442.06
2025-11-10,2,Portland DC,2,Recycled Plastic Bottle,156,23047.44
2025-11-10,2,Portland DC,3,Bamboo Cutting Board,128,14920.96
2025-11-10,2,Portland DC,4,Solar Phone Charger,107,8337.44
2025-11-10,2,Portland DC,5,Compostable Packaging,117,16977.87
2025-11-10,3,Chicago Center,1,Organic Cotton T-Shirt,61,7391.98
2025-11-10,3,Chicago Center,2,Recycled Plastic Bottle,45,5921.55
2025-11-10,3,Chicago Center,3,Bamboo Cutting Board,23,2253.31
2025-11-10,3,Chicago Center,4,Solar Phone Charger,105,8968.05
2025-11-10,3,Chicago Center,5,Compostable Packaging,36,3893.4
2025-11-10,4,Atlanta South,1,Organic Cotton T-Shirt,142,18235.64
2025-11-10,4,Atlanta South,2,Recycled Plastic Bottle,82,1407.12
2025-11-10,4,Atlanta South,3,Bamboo Cutting Board,51,2272.05
2025-11-10,4,Atlanta South,4,Solar Phone Charger,141,3718.17
2025-11-10,4,Atlanta South,5,Compostable Packaging,121,2214.3
2025-11-11,1,Seattle Hub,1,Organic Cotton T-Shirt,66,8145.72
2025-11-11,1,Seattle Hub,2,Recycled Plastic Bottle,99,13852.08
2025-11-11,1,Seattle Hub,3,Bamboo Cutting Board,116,1475.52
2025-11-11,1,Seattle Hub,4,Solar Phone Charger,138,8172.36
2025-11-11,1,Seattle Hub,5,Compostable Packaging,108,16114.68
2025-11-11,2,Portland DC,1,Organic Cotton T-Shirt,105,3943.8
2025-11-11,2,Portland DC,2,Recycled Plastic Bottle,91,12737.27
2025-11-11,2,Portland DC,3,Bamboo Cutting Board,192,19054.08
2025-11-11,2,Portland DC,4,Solar Phone Charger,47,1172.65
2025-11-11,2,Portland DC,5,Compostable Packaging,83,11455.66
2025-11-11,3,Chicago Center,1,Organic Cotton T-Shirt,130,13770.9
2025-11-11,3,Chicago Center,2,Recycled Plastic Bottle,45,5176.35
2025-11-11,3,Chicago Center,3,Bamboo Cutting Board,130,9106.5
2025-11-11,3,Chicago Center,4,Solar Phone Charger,11,1499.85
2025-11-11,3,Chicago Center,5,Compostable Packaging,14,589.54
2025-11-11,4,Atlanta South,1,Organic Cotton T-Shirt,48,4059.84
2025-11-11,4,Atlanta South,2,Recycled Plastic Bottle,196,18284.84
2025-11-11,4,Atlanta South,3,Bamboo Cutting Board,118,2492.16
2025-11-11,4,Atlanta South,4,Solar Phone Charger,83,3275.18
2025-11-11,4,Atlanta South,5,Compostable Packaging,41,488.72
2025-11-12,1,Seattle Hub,1,Organic Cotton T-Shirt,117,11425.05
2025-11-12,1,Seattle Hub,2,Recycled Plastic Bottle,169,12046.32
2025-11-12,1,Seattle Hub,3,Bamboo Cutting Board,38,4800.16
2025-11-12,1,Seattle Hub,4,Solar Phone Charger,137,12539.61
2025-11-12,1,Seattle Hub,5,Compostable Packaging,14,1352.82
2025-11-12,2,Portland DC,1,Organic Cotton T-Shirt,157,6292.56
2025-11-12,2,Portland DC,2,Recycled Plastic Bottle,46,2172.58
2025-11-12,2,Portland DC,3,Bamboo Cutting Board,10,941.5
2025-11-12,2,Portland DC,4,Solar Phone Charger,71,6230.25
2025-11-12,2,Portland DC,5,Compostable Packaging,57,5775.81
2025-11-12,3,Chicago Center,1,Organic Cotton T-Shirt,31,2508.21
2025-11-12,3,Chicago Center,2,Recycled Plastic Bottle,102,1510.62
2025-11-12,3,Chicago Center,3,Bamboo Cutting Board,144,12080.16
2025-11-12,3,Chicago Center,4,Solar Phone Charger,139,11863.65
2025-11-12,3,Chicago Center,5,Compostable Packaging,109,14347.67
2025-11-12,4,Atlanta South,1,Organic Cotton T-Shirt,21,2040.57
2025-11-12,4,Atlanta South,2,Recycled Plastic Bottle,105,4386.9
2025-11-12,4,Atlanta South,3,Bamboo Cutting Board,14,794.92
2025-11-12,4,Atlanta South,4,Solar Phone Charger,27,1485.0
2025-11-12,4,Atlanta South,5,Compostable Packaging,197,19755.16
2025-11-13,1,Seattle Hub,1,Organic Cotton T-Shirt,36,4207.32
2025-11-13,1,Seattle Hub,2,Recycled Plastic Bottle,198,22714.56
2025-11-13,1,Seattle Hub,3,Bamboo Cutting Board,44,502.92
2025-11-13,1,Seattle Hub,4,Solar Phone Charger,149,8059.41
2025-11-13,1,Seattle Hub,5,Compostable Packaging,174,5287.86
2025-11-13,2,Portland DC,1,Organic Cotton T-Shirt,185,13388.45
2025-11-13,2,Portland DC,2,Recycled Plastic Bottle,188,13985.32
2025-11-13,2,Portland DC,3,Bamboo Cutting Board,56,6869.52
2025-11-13,2,Portland DC,4,Solar Phone Charger,26,2829.58
2025-11-13,2,Portland DC,5,Compostable Packaging,127,1315.72
2025-11-13,3,Chicago Center,1,Organic Cotton T-Shirt,61,692.35
2025-11-13,3,Chicago Center,2,Recycled Plastic Bottle,61,8139.84
2025-11-13,3,Chicago Center,3,Bamboo Cutting Board,90,12630.6
2025-11-13,3,Chicago Center,4,Solar Phone Charger,141,8846.34
2025-11-13,3,Chicago Center,5,Compostable Packaging,149,10972.36
2025-11-13,4,Atlanta South,1,Organic Cotton T-Shirt,19,2170.37
2025-11-13,4,Atlanta South,2,Recycled Plastic Bottle,58,2696.42
2025-11-13,4,Atlanta South,3,Bamboo Cutting Board,22,2871.88
2025-11-13,4,Atlanta South,4,Solar Phone Charger,94,4194.28
2025-11-13,4,Atlanta South,5,Compostable Packaging,104,7109.44
2025-11-14,1,Seattle Hub,1,Organic Cotton T-Shirt,112,12631.36
2025-11-14,1,Seattle Hub,2,Recycled Plastic Bottle,108,5849.28
2025-11-14,1,Seattle Hub,3,Bamboo Cutting Board,57,4386.15
2025-11-14,1,Seattle Hub,4,Solar Phone Charger,137,7982.99
2025-11-14,1,Seattle Hub,5,Compostable Packaging,142,6201.14
2025-11-14,2,Portland DC,1,Organic Cotton T-Shirt,31,3423.33
2025-11-14,2,Portland DC,2,Recycled Plastic Bottle,30,2023.2
2025-11-14,2,Portland DC,3,Bamboo Cutting Board,56,4709.04
2025-11-14,2,Portland DC,4,Solar Phone Charger,92,1828.96
2025-11-14,2,Portland DC,5,Compostable Packaging,93,9377.19
2025-11-14,3,Chicago Center,1,Organic Cotton T-Shirt,88,6130.08
2025-11-14,3,Chicago Center,2,Recycled Plastic Bottle,193,12890.47
2025-11-14,3,Chicago Center,3,Bamboo Cutting Board,186,12902.82
2025-11-14,3,Chicago Center,4,Solar Phone Charger,124,1381.36
2025-11-14,3,Chicago Center,5,Compostable Packaging,100,9415.0
2025-11-14,4,Atlanta South,1,Organic Cotton T-Shirt,121,5422.01
2025-11-14,4,Atlanta South,2,Recycled Plastic Bottle,24,381.12
2025-11-14,4,Atlanta South,3,Bamboo Cutting Board,173,11054.7
2025-11-14,4,Atlanta South,4,Solar Phone Charger,141,17083.56
2025-11-14,4,Atlanta South,5,Compostable Packaging,183,5160.6
2025-11-15,1,Seattle Hub,1,Organic Cotton T-Shirt,17,436.9
2025-11-15,1,Seattle Hub,2,Recycled Plastic Bottle,165,17047.8
2025-11-15,1,Seattle Hub,3,Bamboo Cutting Board,122,1226.1
2025-11-15,1,Seattle Hub,4,Solar Phone Charger,27,1058.94
2025-11-15,1,Seattle Hub,5,Compostable Packaging,175,10171.0
2025-11-15,2,Portland DC,1,Organic Cotton T-Shirt,108,15408.36
2025-11-15,2,Portland DC,2,Recycled Plastic Bottle,18,1669.32
2025-11-15,2,Portland DC,3,Bamboo Cutting Board,183,12853.92
2025-11-15,2,Portland DC,4,Solar Phone Charger,104,6129.76
2025-11-15,2,Portland DC,5,Compostable Packaging,29,2558.38
2025-11-15,3,Chicago Center,1,Organic Cotton T-Shirt,145,8440.45
2025-11-15,3,Chicago Center,2,Recycled Plastic Bottle,90,8927.1
2025-11-15,3,Chicago Center,3,Bamboo Cutting Board,73,10532.44
2025-11-15,3,Chicago Center,4,Solar Phone Charger,16,1786.72
2025-11-15,3,Chicago Center,5,Compostable Packaging,137,10969.59
2025-11-15,4,Atlanta South,1,Organic Cotton T-Shirt,153,3378.24
2025-11-15,4,Atlanta South,2,Recycled Plastic Bottle,76,8138.84
2025-11-15,4,Atlanta South,3,Bamboo Cutting Board,64,9566.08
2025-11-15,4,Atlanta South,4,Solar Phone Charger,83,8767.29
2025-11-15,4,Atlanta South,5,Compostable Packaging,135,4594.05
2025-11-16,1,Seattle Hub,1,Organic Cotton T-Shirt,44,5661.04
2025-11-16,1,Seattle Hub,2,Recycled Plastic Bottle,125,3755.0
2025-11-16,1,Seattle Hub,3,Bamboo Cutting Board,192,13351.68
2025-11-16,1,Seattle Hub,4,Solar Phone Charger,32,3920.64
2025-11-16,1,Seattle Hub,5,Compostable Packaging,91,9267.44
2025-11-16,2,Portland DC,1,Organic Cotton T-Shirt,191,2754.22
2025-11-16,2,Portland DC,2,Recycled Plastic Bottle,148,6970.8
2025-11-16,2,Portland DC,3,Bamboo Cutting Board,86,11046.7
2025-11-16,2,Portland DC,4,Solar Phone Charger,192,20714.88
2025-11-16,2,Portland DC,5,Compostable Packaging,189,18421.83
2025-11-16,3,Chicago Center,1,Organic Cotton T-Shirt,102,8034.54
2025-11-16,3,Chicago Center,2,Recycled Plastic Bottle,41,6061.44
2025-11-16,3,Chicago Center,3,Bamboo Cutting Board,45,1769.85
2025-11-16,3,Chicago Center,4,Solar Phone Charger,136,1198.16
2025-11-16,3,Chicago Center,5,Compostable Packaging,151,13284.98
2025-11-16,4,Atlanta South,1,Organic Cotton T-Shirt,129,15677.37
2025-11-16,4,Atlanta South,2,Recycled Plastic Bottle,151,3596.82
2025-11-16,4,Atlanta South,3,Bamboo Cutting Board,32,464.96
2025-11-16,4,Atlanta South,4,Solar Phone Charger,111,16643.34
2025-11-16,4,Atlanta South,5,Compostable Packaging,194,14435.54
2025-11-17,1,Seattle Hub,1,Organic Cotton T-Shirt,115,13400.95
2025-11-17,1,Seattle Hub,2,Recycled Plastic Bottle,157,2463.33
2025-11-17,1,Seattle Hub,3,Bamboo Cutting Board,91,8930.74
2025-11-17,1,Seattle Hub,4,Solar Phone Charger,125,9068.75
2025-11-17,1,Seattle Hub,5,Compostable Packaging,142,7802.9
2025-11-17,2,Portland DC,1,Organic Cotton T-Shirt,151,14763.27
2025-11-17,2,Portland DC,2,Recycled Plastic Bottle,56,6514.48
2025-11-17,2,Portland DC,3,Bamboo Cutting Board,43,2912.39
2025-11-17,2,Portland DC,4,Solar Phone Charger,24,3013.2
2025-11-17,2,Portland DC,5,Compostable Packaging,142,3860.98
2025-11-17,3,Chicago Center,1,Organic Cotton T-Shirt,52,1481.48
2025-11-17,3,Chicago Center,2,Recycled Plastic Bottle,191,7198.79
2025-11-17,3,Chicago Center,3,Bamboo Cutting Board,142,19135.92
2025-11-17,3,Chicago Center,4,Solar Phone Charger,30,1240.2
2025-11-17,3,Chicago Center,5,Compostable Packaging,172,24711.24
2025-11-17,4,Atlanta South,1,Organic Cotton T-Shirt,80,1852.0
2025-11-17,4,Atlanta South,2,Recycled Plastic Bottle,87,8185.83
2025-11-17,4,Atlanta South,3,Bamboo Cutting Board,33,2569.71
2025-11-17,4,Atlanta South,4,Solar Phone Charger,53,4812.93
2025-11-17,4,Atlanta South,5,Compostable Packaging,158,4322.88
2025-11-18,1,Seattle Hub,1,Organic Cotton T-Shirt,178,17007.9
2025-11-18,1,Seattle Hub,2,Recycled Plastic Bottle,164,8847.8
2025-11-18,1,Seattle Hub,3,Bamboo Cutting Board,154,1689.38
2025-11-18,1,Seattle Hub,4,Solar Phone Charger,17,285.26
2025-11-18,1,Seattle Hub,5,Compostable Packaging,174,20323.2
2025-11-18,2,Portland DC,1,Organic Cotton T-Shirt,77,7654.57
2025-11-18,2,Portland DC,2,Recycled Plastic Bottle,156,10203.96
2025-11-18,2,Portland DC,3,Bamboo Cutting Board,173,1624.47
2025-11-18,2,Portland DC,4,Solar Phone Charger,170,14298.7
2025-11-18,2,Portland DC,5,Compostable Packaging,174,25005.54
2025-11-18,3,Chicago Center,1,Organic Cotton T-Shirt,133,5387.83
2025-11-18,3,Chicago Center,2,Recycled Plastic Bottle,185,11817.8
2025-11-18,3,Chicago Center,3,Bamboo Cutting Board,126,1963.08
2025-11-18,3,Chicago Center,4,Solar Phone Charger,25,698.0
2025-11-18,3,Chicago Center,5,Compostable Packaging,116,8725.52
2025-11-18,4,Atlanta South,1,Organic Cotton T-Shirt,62,3368.46
2025-11-18,4,Atlanta South,2,Recycled Plastic Bottle,46,2314.72
2025-11-18,4,Atlanta South,3,Bamboo Cutting Board,193,9900.9
2025-11-18,4,Atlanta South,4,Solar Phone Charger,98,14350.14
2025-11-18,4,Atlanta South,5,Compostable Packaging,43,4957.9
2025-11-19,1,Seattle Hub,1,Organic Cotton T-Shirt,141,12188.04
2025-11-19,1,Seattle Hub,2,Recycled Plastic Bottle,91,3644.55
2025-11-19,1,Seattle Hub,3,Bamboo Cutting Board,41,1794.98
2025-11-19,1,Seattle Hub,4,Solar Phone Charger,73,1856.39
2025-11-19,1,Seattle Hub,5,Compostable Packaging,22,1035.76
2025-11-19,2,Portland DC,1,Organic Cotton T-Shirt,108,14072.4
2025-11-19,2,Portland DC,2,Recycled Plastic Bottle,117,4797.0
2025-11-19,2,Portland DC,3,Bamboo Cutting Board,50,6147.5
2025-11-19,2,Portland DC,4,Solar Phone Charger,157,17200.92
2025-11-19,2,Portland DC,5,Compostable Packaging,58,6707.7
2025-11-19,3,Chicago Center,1,Organic Cotton T-Shirt,137,20470.54
2025-11-19,3,Chicago Center,2,Recycled Plastic Bottle,129,9974.28
2025-11-19,3,Chicago Center,3,Bamboo Cutting Board,88,6786.56
2025-11-19,3,Chicago Center,4,Solar Phone Charger,33,4687.98
2025-11-19,3,Chicago Center,5,Compostable Packaging,139,9910.7
2025-11-19,4,Atlanta South,1,Organic Cotton T-Shirt,71,2570.2
2025-11-19,4,Atlanta South,2,Recycled Plastic Bottle,100,1206.0
2025-11-19,4,Atlanta South,3,Bamboo Cutting Board,82,6294.32
2025-11-19,4,Atlanta South,4,Solar Phone Charger,177,18146.04
2025-11-19,4,Atlanta South,5,Compostable Packaging,83,6874.06
2025-11-20,1,Seattle Hub,1,Organic Cotton T-Shirt,37,2496.76
2025-11-20,1,Seattle Hub,2,Recycled Plastic Bottle,77,8507.73
2025-11-20,1,Seattle Hub,3,Bamboo Cutting Board,113,6560.78
2025-11-20,1,Seattle Hub,4,Solar Phone Charger,112,1391.04
2025-11-20,1,Seattle Hub,5,Compostable Packaging,153,5084.19
2025-11-20,2,Portland DC,1,Organic Cotton T-Shirt,151,7074.35
2025-11-20,2,Portland DC,2,Recycled Plastic Bottle,108,8436.96
2025-11-20,2,Portland DC,3,Bamboo Cutting Board,150,6834.0
2025-11-20,2,Portland DC,4,Solar Phone Charger,169,17518.54
2025-11-20,2,Portland DC,5,Compostable Packaging,40,946.4
2025-11-20,3,Chicago Center,1,Organic Cotton T-Shirt,34,2112.08
2025-11-20,3,Chicago Center,2,Recycled Plastic Bottle,96,8245.44
2025-11-20,3,Chicago Center,3,Bamboo Cutting Board,103,11790.41
2025-11-20,3,Chicago Center,4,Solar Phone Charger,60,5541.6
2025-11-20,3,Chicago Center,5,Compostable Packaging,112,8681.12
2025-11-20,4,Atlanta South,1,Organic Cotton T-Shirt,21,223.44
2025-11-20,4,Atlanta South,2,Recycled Plastic Bottle,192,10231.68
2025-11-20,4,Atlanta South,3,Bamboo Cutting Board,131,10519.3
2025-11-20,4,Atlanta South,4,Solar Phone Charger,48,4459.68
2025-11-20,4,Atlanta South,5,Compostable Packaging,141,3563.07
2025-11-21,1,Seattle Hub,1,Organic Cotton T-Shirt,166,8497.54
2025-11-21,1,Seattle Hub,2,Recycled Plastic Bottle,110,16350.4
2025-11-21,1,Seattle Hub,3,Bamboo Cutting Board,199,25308.82
2025-11-21,1,Seattle Hub,4,Solar Phone Charger,161,8656.97
2025-11-21,1,Seattle Hub,5,Compostable Packaging,140,11506.6
2025-11-21,2,Portland DC,1,Organic Cotton T-Shirt,191,16544.42
2025-11-21,2,Portland DC,2,Recycled Plastic Bottle,131,16149.68
2025-11-21,2,Portland DC,3,Bamboo Cutting Board,104,5515.12
2025-11-21,2,Portland DC,4,Solar Phone Charger,38,5589.42
2025-11-21,2,Portland DC,5,Compostable Packaging,159,7887.99
2025-11-21,3,Chicago Center,1,Organic Cotton T-Shirt,195,25632.75
2025-11-21,3,Chicago Center,2,Recycled Plastic Bottle,171,1515.06
2025-11-21,3,Chicago Center,3,Bamboo Cutting Board,131,5698.5
2025-11-21,3,Chicago Center,4,Solar Phone Charger,177,20978.04
2025-11-21,3,Chicago Center,5,Compostable Packaging,158,14024.08
2025-11-21,4,Atlanta South,1,Organic Cotton T-Shirt,194,2415.3
2025-11-21,4,Atlanta South,2,Recycled Plastic Bottle,132,3923.04
2025-11-21,4,Atlanta South,3,Bamboo Cutting Board,171,18736.47
2025-11-21,4,Atlanta South,4,Solar Phone Charger,107,2828.01
2025-11-21,4,Atlanta South,5,Compostable Packaging,184,7382.08
2025-11-22,1,Seattle Hub,1,Organic Cotton T-Shirt,156,22228.44
2025-11-22,1,Seattle Hub,2,Recycled Plastic Bottle,38,1241.08
2025-11-22,1,Seattle Hub,3,Bamboo Cutting Board,122,6159.78
2025-11-22,1,Seattle Hub,4,Solar Phone Charger,48,3114.24
2025-11-22,1,Seattle Hub,5,Compostable Packaging,62,3999.0
2025-11-22,2,Portland DC,1,Organic Cotton T-Shirt,166,22987.68
2025-11-22,2,Portland DC,2,Recycled Plastic Bottle,198,21873.06
2025-11-22,2,Portland DC,3,Bamboo Cutting Board,190,4753.8
2025-11-22,2,Portland DC,4,Solar Phone Charger,63,5438.79
2025-11-22,2,Portland DC,5,Compostable Packaging,179,13310.44
2025-11-22,3,Chicago Center,1,Organic Cotton T-Shirt,106,5351.94
2025-11-22,3,Chicago Center,2,Recycled Plastic Bottle,54,3869.1
2025-11-22,3,Chicago Center,3,Bamboo Cutting Board,146,7977.44
2025-11-22,3,Chicago Center,4,Solar Phone Charger,100,10300.0
2025-11-22,3,Chicago Center,5,Compostable Packaging,194,20119.74
2025-11-22,4,Atlanta South,1,Organic Cotton T-Shirt,187,8102.71
2025-11-22,4,Atlanta South,2,Recycled Plastic Bottle,133,4373.04
2025-11-22,4,Atlanta South,3,Bamboo Cutting Board,73,3318.58
2025-11-22,4,Atlanta South,4,Solar Phone Charger,86,3234.46
2025-11-22,4,Atlanta South,5,Compostable Packaging,86,10046.52
2025-11-23,1,Seattle Hub,1,Organic Cotton T-Shirt,190,6661.4
2025-11-23,1,Seattle Hub,2,Recycled Plastic Bottle,190,14422.9
2025-11-23,1,Seattle Hub,3,Bamboo Cutting Board,132,7336.56
2025-11-23,1,Seattle Hub,4,Solar Phone Charger,194,8662.1
2025-11-23,1,Seattle Hub,5,Compostable Packaging,41,3614.15
2025-11-23,2,Portland DC,1,Organic Cotton T-Shirt,149,8948.94
2025-11-23,2,Portland DC,2,Recycled Plastic Bottle,111,13726.26
2025-11-23,2,Portland DC,3,Bamboo Cutting Board,47,2214.64
2025-11-23,2,Portland DC,4,Solar Phone Charger,83,11912.16
2025-11-23,2,Portland DC,5,Compostable Packaging,30,1656.6
2025-11-23,3,Chicago Center,1,Organic Cotton T-Shirt,123,12314.76
2025-11-23,3,Chicago Center,2,Recycled Plastic Bottle,132,4755.96
2025-11-23,3,Chicago Center,3,Bamboo Cutting Board,147,6513.57
2025-11-23,3,Chicago Center,4,Solar Phone Charger,153,16208.82
2025-11-23,3,Chicago Center,5,Compostable Packaging,45,937.8
2025-11-23,4,Atlanta South,1,Organic Cotton T-Shirt,199,17927.91
2025-11-23,4,Atlanta South,2,Recycled Plastic Bottle,72,889.92
2025-11-23,4,Atlanta South,3,Bamboo Cutting Board,145,5469.4
2025-11-23,4,Atlanta South,4,Solar Phone Charger,69,870.09
2025-11-23,4,Atlanta South,5,Compostable Packaging,115,6082.35
2025-11-24,1,Seattle Hub,1,Organic Cotton T-Shirt,130,2545.4
2025-11-24,1,Seattle Hub,2,Recycled Plastic Bottle,45,258.75
2025-11-24,1,Seattle Hub,3,Bamboo Cutting Board,150,22020.0
2025-11-24,1,Seattle Hub,4,Solar Phone Charger,50,3200.0
2025-11-24,1,Seattle Hub,5,Compostable Packaging,131,9724.13
2025-11-24,2,Portland DC,1,Organic Cotton T-Shirt,61,6991.21
2025-11-24,2,Portland DC,2,Recycled Plastic Bottle,83,4280.31
2025-11-24,2,Portland DC,3,Bamboo Cutting Board,175,2376.5
2025-11-24,2,Portland DC,4,Solar Phone Charger,32,3186.56
2025-11-24,2,Portland DC,5,Compostable Packaging,69,5699.4
2025-11-24,3,Chicago Center,1,Organic Cotton T-Shirt,195,25018.5
2025-11-24,3,Chicago Center,2,Recycled Plastic Bottle,19,2610.98
2025-11-24,3,Chicago Center,3,Bamboo Cutting Board,54,3541.86
2025-11-24,3,Chicago Center,4,Solar Phone Charger,55,7723.1
2025-11-24,3,Chicago Center,5,Compostable Packaging,19,2842.21
2025-11-24,4,Atlanta South,1,Organic Cotton T-Shirt,111,13236.75
2025-11-24,4,Atlanta South,2,Recycled Plastic Bottle,57,8026.17
2025-11-24,4,Atlanta South,3,Bamboo Cutting Board,84,11098.92
2025-11-24,4,Atlanta South,4,Solar Phone Charger,12,579.24
2025-11-24,4,Atlanta South,5,Compostable Packaging,164,3371.84
2025-11-25,1,Seattle Hub,1,Organic Cotton T-Shirt,95,4394.7
2025-11-25,1,Seattle Hub,2,Recycled Plastic Bottle,174,14577.72
2025-11-25,1,Seattle Hub,3,Bamboo Cutting Board,136,18215.84
2025-11-25,1,Seattle Hub,4,Solar Phone Charger,44,5649.6
2025-11-25,1,Seattle Hub,5,Compostable Packaging,129,5748.24
2025-11-25,2,Portland DC,1,Organic Cotton T-Shirt,38,2012.1
2025-11-25,2,Portland DC,2,Recycled Plastic Bottle,197,14093.38
2025-11-25,2,Portland DC,3,Bamboo Cutting Board,75,8190.0
2025-11-25,2,Portland DC,4,Solar Phone Charger,13,1453.53
2025-11-25,2,Portland DC,5,Compostable Packaging,85,7423.05
2025-11-25,3,Chicago Center,1,Organic Cotton T-Shirt,59,1796.55
2025-11-25,3,Chicago Center,2,Recycled Plastic Bottle,173,23367.11
2025-11-25,3,Chicago Center,3,Bamboo Cutting Board,119,9486.68
2025-11-25,3,Chicago Center,4,Solar Phone Charger,32,2019.84
2025-11-25,3,Chicago Center,5,Compostable Packaging,34,1080.86
2025-11-25,4,Atlanta South,1,Organic Cotton T-Shirt,45,3340.35
2025-11-25,4,Atlanta South,2,Recycled Plastic Bottle,73,437.27
2025-11-25,4,Atlanta South,3,Bamboo Cutting Board,108,4228.2
2025-11-25,4,Atlanta South,4,Solar Phone Charger,78,11180.52
2025-11-25,4,Atlanta South,5,Compostable Packaging,87,7783.02
2025-11-26,1,Seattle Hub,1,Organic Cotton T-Shirt,156,1038.96
2025-11-26,1,Seattle Hub,2,Recycled Plastic Bottle,177,10113.78
2025-11-26,1,Seattle Hub,3,Bamboo Cutting Board,70,980.7
2025-11-26,1,Seattle Hub,4,Solar Phone Charger,40,2899.2
2025-11-26,1,Seattle Hub,5,Compostable Packaging,50,3189.5
2025-11-26,2,Portland DC,1,Organic Cotton T-Shirt,138,19161.3
2025-11-26,2,Portland DC,2,Recycled Plastic Bottle,190,22159.7
2025-11-26,2,Portland DC,3,Bamboo Cutting Board,186,4097.58
2025-11-26,2,Portland DC,4,Solar Phone Charger,85,4954.65
2025-11-26,2,Portland DC,5,Compostable Packaging,66,2426.82
2025-11-26,3,Chicago Center,1,Organic Cotton T-Shirt,44,3270.96
2025-11-26,3,Chicago Center,2,Recycled Plastic Bottle,126,14290.92
2025-11-26,3,Chicago Center,3,Bamboo Cutting Board,165,9764.7
2025-11-26,3,Chicago Center,4,Solar Phone Charger,189,15996.96
2025-11-26,3,Chicago Center,5,Compostable Packaging,130,14926.6
2025-11-26,4,Atlanta South,1,Organic Cotton T-Shirt,180,22447.8
2025-11-26,4,Atlanta South,2,Recycled Plastic Bottle,73,7566.45
2025-11-26,4,Atlanta South,3,Bamboo Cutting Board,162,21319.2
2025-11-26,4,Atlanta South,4,Solar Phone Charger,30,2436.0
2025-11-26,4,Atlanta South,5,Compostable Packaging,145,15522.25
2025-11-27,1,Seattle Hub,1,Organic Cotton T-Shirt,29,4002.0
2025-11-27,1,Seattle Hub,2,Recycled Plastic Bottle,38,530.1
2025-11-27,1,Seattle Hub,3,Bamboo Cutting Board,150,20388.0
2025-11-27,1,Seattle Hub,4,Solar Phone Charger,61,5370.44
2025-11-27,1,Seattle Hub,5,Compostable Packaging,48,1385.28
